WBAN,Name,State,Location,Latitude,Longitude,StationHeight,Barometer,TimeZone
12947,COTULLA,TX,COTULLA-LA SALLE CO ARPT,28.456670000000003,-99.21833000000001,146.0,15678.99,-6
12953,WHARTON,TX,WHARTON REGIONAL AIRPORT,29.266109999999998,-96.0075,30.48,0.0,-6
12957,PORT ISABEL,TX,PORT ISABEL-CAMERON CO APT,26.16583,-97.34583,5.79,643.41,-6
12958,NEW ORLEANS,LA,NEW ORLEANS NAS,29.816670000000002,-90.01666999999999,0.3,203.18,-6
12959,MC ALLEN,TX,MC ALLEN MILLER INTL ARPT,26.183889999999998,-98.25389,34.14,4334.58,-6
12960,HOUSTON,TX,G BUSH INTERCONTINENTAL AP/HOUSTON AP,29.98,-95.36,32.0,3623.44,-6
12961,KERRVILLE,TX,KRVL MUNI/LUIS SHRER FD AP,29.98333,-99.08333,492.86,,-6
12962,HONDO,TX,HONDO MUNICIPAL AIRPORT,29.3601,-99.1742,283.46,31459.56,-6
12968,SALT POINT,LA,SALT POINT,29.56222,-91.52556,0.61,270.91,-6
12970,SAN ANTONIO,TX,STINSON MINICIPAL AIRPORT,29.3389,-98.47200000000001,175.87,19708.79,-6
12971,NEW BRAUNFELS,TX,NEW BRAUNFELS MUNICIPAL AP,29.7089,-98.0458,196.6,21503.58,-6
12972,ROCKPORT,TX,ARANSAS COUNTY AIRPORT,28.083609999999997,-97.04639,5.79,711.14,-6
12973,WALDRON,TX,OUTLYING LANDING FIELD,27.633329999999997,-97.31667,7.62,846.6,-6
12974,ORANGE GROVE,TX,NAVAL AUXILIARY LANDING FD,27.9,-98.05,78.33,8703.02,-6
12975,HOUSTON,TX,CLOVER FIELD AIRPORT,29.518890000000003,-95.24167,13.41,1456.15,-6
12976,ANGLETON/LAKE JACKSON,TX,BRAZORIA COUNTY AIRPORT,29.109720000000003,-95.46194,7.32,846.6,-6
12977,HOUSTON,TX,SUGAR LAND REGIONAL ARPT,29.622220000000002,-95.65639,24.99,2742.98,-6
12978,LA GRANGE,TX,FAYETTE RGNL AIR CNTR ARP,29.90778,-96.95,98.76,,-6
12979,SAN MARCOS,TX,SAN MARCOS MUNICIPAL ARPT,29.890829999999998,-97.86444,181.97,,-6
12980,WESLACO,TX,MID VALLEY AIRPORT,26.1775,-97.97306,21.34,,-6
12981,BAY CITY,TX,BAY CITY MUNICIPAL AIRPORT,28.973059999999997,-95.86333,13.72,,-6
12982,FALFURRIAS,TX,BROOKS COUNTY AIRPORT,27.206670000000003,-98.12111,34.14,,-6
12983,EDINBURG,TX,EDINBURG INTL AIRPORT,26.441940000000002,-98.12944,24.38,,-6
12984,ROBSTOWN,TX,NUECES COUNTY ARIPORT,27.778609999999997,-97.69055999999999,24.08,,-6
12985,UVALDE,TX,GARNER FIELD AIRPORT,29.21139,-99.74361,287.12,,-6
12986,PORT LAVACA,TX,CALHOUN COUNTY AIRPORT,28.65417,-96.68139000000001,9.14,,-6
12987,EDINBURG,TX,EDINBURG 17 NNE,26.5258,-98.0633,19.51,,-6
12989,CAMERON,LA,CAMERON HELIPORT,29.78333,-93.3,0.91,0.0,-6
12990,GRAND ISLE,LA,GRAND ISLE SEAPLANE BASE,29.191940000000002,-90.07528,2.13,0.0,-6
12991,SHIP SHOAL BLOCK 207A,LA,GULF OF MEXICO,28.51667,-90.96667,32.31,0.0,-6
12992,SPOFFORD,TX,SPOFFORD AUXILARY AIRFIELD LAUGHLIN AFB,29.129170000000002,-100.47222,294.13,0.0,-6
12993,GALLIANO,LA,SOUTH LAFOURCHE AIRPORT,29.44472,-90.26111,0.3,,-6
12994,HEBBRONVILLE,TX,JIM HOGG COUNTY AIRPORT,27.34944,-98.73694,202.08,,-6
12995,PORT ARANSAS,TX,MUSTANG BEACH AIRPORT,27.811940000000003,-97.08861,1.52,,-6
13025,ROTA,,NAVAL STATION,36.65,-6.35,26.21,3420.25,1
13301,CHILLICOTHE,MO,CHILLICOTHE 22 ENE,39.8668,-93.147,253.9,,-6
13601,BERMUDA,,NAVAL ATLANTIC METEROLOGY & OCEANOGRAPHY FACILITY,32.36667,-64.68333,3.35,507.96,-4
13701,ABERDEEN PROVING GROUNDS,MD,PHILLIPS ARMY AIRFIELD,39.4716,-76.1697,17.68,0.0,-5
13702,HAMPTON,VA,LANGLEY AFB AIRPORT,37.08278,-76.36028,3.35,0.0,-5
13705,CAMP SPRINGS,MD,ANDREWS AIR FORCE BASE AIRPORT,38.81667,-76.86667,85.34,0.0,-5
13707,DOVER,DE,DOVER AFB AIRPORT,39.13333,-75.46667,9.14,0.0,-5
13713,GOLDSBORO,NC,SEYMOUR-JOHNSON AFB AIRPORT,35.3444,-77.9647,33.53,0.0,-5
13714,FAYETTEVILLE,NC,POPE AFB AIRPORT,35.17389,-79.00889000000001,66.45,0.0,-5
13717,MYRTLE BEACH,SC,MYRTLE BEACH INTL AIRPORT,33.68333,-78.93333,7.62,,-5
13721,PATUXENT RIVER,MD,NAVAL AIR STATION,38.3,-76.41667,12.19,1523.88,-5
13722,RALEIGH/DURHAM,NC,RALEIGH-DURHAM INTERNATIONAL AP,35.8923,-78.7819,133.2,14561.48,-5
13723,GREENSBORO,NC,PIEDMONT TRIAD INTERNATIONAL AIRPORT,36.0969,-79.9432,270.05,30714.56,-5
13724,ATLANTIC CITY C.O.,NJ,ATLANTIC CITY MARINA,39.3792,-74.4243,3.35,372.5,-5
13728,DANVILLE,VA,DANVILLE REGIONAL AIRPORT,36.5728,-79.3361,179.83,19776.52,-5
13729,ELKINS,WV,ELKINS-RAND CO-J.RAND FIELD AIRPORT,38.8853,-79.8528,603.2,67118.25,-5
13730,FREDERICK,MD,FREDERICK MUNICIPAL ARPT,39.41667,-77.38333,92.35,,-5
13733,LYNCHBURG,VA,LYNCHBURG RGNL/PRESTON GLENN FLD AP,37.3208,-79.2067,285.9,33863.9,-5
13734,MARTINSBURG,WV,ETRN WV RGNL/SHPHERD FD AP,39.4019,-77.9844,162.76,18354.23,-5
13735,MILLVILLE,NJ,MILLVILLE MUNICIPAL ARPT,39.3667,-75.0667,23.16,2641.38,-5
13736,MORGANTOWN,WV,MGTN RGNL-W L B HART FD AP,39.64278,-79.91639,381.91,42160.56,-5
13737,NORFOLK,VA,NORFOLK INTERNATIONAL AIRPORT,36.90333,-76.19221999999999,9.14,2336.61,-5
13739,PHILADELPHIA,PA,PHILADELPHIA INTERNATIONAL AIRPORT,39.8683,-75.2311,8.53,2099.56,-5
13740,RICHMOND,VA,RICHMOND INTERNATIONAL AIRPORT,37.505,-77.3202,49.68,5655.27,-5
13741,ROANOKE,VA,ROANOKE REGIONAL/WOODRUM FIELD AP,37.3169,-79.9741,358.44,40365.77,-5
13743,WASHINGTON,VA,RONALD REAGAN WASHINGTON NATL AP,38.8483,-77.0341,19.81,101.59,-5
13744,FLORENCE,SC,FLORENCE REGIONAL AIRPORT,34.1852,-79.7238,46.02,6061.64,-5
13748,WILMINGTON,NC,WILMINGTON INTERNATIONAL AIRPORT,34.2675,-77.8997,11.58,1117.51,-5
13750,NORFOLK,VA,NORFOLK NAS,36.95,-76.28333,4.88,1151.37,-5
13752,ANNAPOLIS,MD,U.S. NAVAL ACADEMY,38.98333,-76.46667,2.13,0.0,-5
13754,CHERRY POINT,NC,CHERRY POINT MCAS,34.9,-76.88333,8.84,1252.96,-5
13762,FENTRESS,VA,NAVAL AUXILIARY LANDING FIELD,36.695,-76.13556,4.88,541.82,-5
13763,FRANKLIN,VA,FRANKLIN MUNICIPAL-JOHN BEVERLY ROSE AIRPORT,36.69806,-76.90306,12.5,,-5
13764,GEORGETOWN,DE,SUSSEX COUNTY AIRPORT,38.689170000000004,-75.35916999999999,15.54,2235.02,-5
13766,MANTEO,NC,DARE COUNTY REGIONAL AIRPORT,35.91722,-75.7,4.27,,-5
13769,OCEANA,VA,OCEANA NAS,36.81667,-76.03333,6.71,1015.92,-5
13773,QUANTICO,VA,QUANTICO MCAF,38.5,-77.3,3.66,474.09,-5
13776,LUMBERTON,NC,LUMBERTON MUNICIPAL ARPT,34.608059999999995,-79.05917,38.4,4266.85,-5
13777,BALTIMORE,MD,BALTIMORE CUSTOM HOUSE,39.28333,-76.61667,5.79,643.41,-5
13781,WILMINGTON,DE,NEW CASTLE COUNTY AIRPORT,39.6728,-75.6008,24.38,2607.52,-5
13782,CHARLESTON C.O.,SC,CUSTOM HOUSE (CITY OFC),32.78,-79.9319,3.66,406.37,-5
13783,GREENVILLE,NC,PITT-GREENVILLE AIRPORT,35.63333,-77.38333,8.23,,-5
13786,ELIZABETH CITY,NC,ELZ CTY CG/AIR STN RGNL AP,36.26056,-76.175,3.96,1388.42,-5
13802,BELLEVILLE,IL,SCOTT AIR FORCE BASE/MIDAMERICA AIRPORT,38.55,-89.85,139.9,0.0,-6
13803,COLUMBUS,IN,COLUMBUS MUNICIPAL AIRPORT,39.26667,-85.9,199.95,0.0,-5
13806,FORT CAMPBELL/HOPKINSVILLE,KY,CAMPBELL AAF AIRPORT,36.66667,-87.48333000000001,174.65,0.0,-6
13807,FORT KNOX,KY,GODMAN AAF AIRPORT,37.9,-85.96667,237.74,0.0,-5
13809,LAWRENCEVILLE,IL,LRNCVLL-VINCNES INTL ARPT,38.76417,-87.60556,131.06,14663.07,-6
13810,LOUISVILLE,KY,BOWMAN FIELD AIRPORT,38.22806,-85.66360999999999,169.47,18354.23,-5
13812,COLUMBUS,OH,RICKENBACKER INTL AIRPORT,39.81667,-82.93333,226.77,,-5
13814,BLYTHEVILLE,AR,ARKANSAS INTERNATIONAL AIRPORT,35.96667,-89.95,76.5,0.0,-6
13820,BILOXI,MS,KEESLER AIR FORCE BASE,30.41667,-88.91667,10.36,0.0,-6
13821,MONTGOMERY,AL,MAXWELL AFB AIRPORT,32.38333,-86.35,52.43,0.0,-6
13824,SAVANNAH,GA,HUNTER ARMY AIRFIELD,32.01667,-81.13333,12.8,0.0,-5
13825,COLUMBUS,MS,COLUMBUS AFB AIRPORT,33.65,-88.45,66.75,0.0,-6
13827,SMYRNA,TN,SMYRNA AIRPORT,36.00889,-86.52,165.51,0.0,-6
13829,FORT BENNING (COLUMBUS),GA,LAWSON AAF AIRPORT,32.35,-85.0,70.71,0.0,-5
13833,HATTIESBURG,MS,BOBBY L CHAIN MUNI AIRPORT,31.281940000000002,-89.25305999999999,46.02,4977.99,-6
13837,AUGUSTA,GA,DANIEL FIELD AIRPORT,33.46694,-82.03860999999999,128.93,14527.61,-5
13838,MOBILE,AL,MOBILE DOWNTOWN AIRPORT,30.62639,-88.06806,7.92,2641.38,-6
13839,DOTHAN,AL,DOTHAN REGIONAL AIRPORT,31.3167,-85.45,107.59,14527.61,-6
13840,DAYTON,OH,WRIGHT-PATTERSON AFB AIRPORT,39.83333,-84.05,250.85,0.0,-5
13841,WILMINGTON,OH,AIRBORNE AIRPARK AIRPORT,39.42028,-83.82167,326.44,36979.38,-5
13846,PANAMA CITY,FL,TYNDALL AFB AIRPORT,30.066670000000002,-85.58333,5.18,677.28,-6
13849,SUMTER,SC,SHAW AIR FORCE BASE,33.96667,-80.46667,73.76,0.0,-5
13857,VALDOSTA,GA,MOODY AFB AIRPORT,30.96667,-83.2,71.63,0.0,-5
13858,VALPARAISO,FL,EGLIN AFB AIRPORT,30.48333,-86.51666999999999,26.52,0.0,-6
13860,WARNER ROBINS,GA,ROBINS AFB AIRPORT,32.63333,-83.6,89.92,0.0,-5
13861,WAYCROSS,GA,WAYCROSS-WARE CO. AIRPORT,31.25,-82.4,43.28,,-5
13864,MARIETTA,GA,DOBBINS AIR RESERVE BASE AIRPORT,33.91667,-84.51666999999999,325.53,0.0,-5
13865,MERIDIAN,MS,KEY FIELD AIRPORT,32.3347,-88.7442,94.49,9888.26,-6
13866,CHARLESTON,WV,YEAGER AIRPORT,38.3794,-81.59,299.31,34744.36,-5
13868,DUBLIN,VA,NEW RIVER VALLEY AIRPORT,37.13333,-80.68333,641.6,,-5
13869,ALBANY,GA,SW GEORGIA REGIONAL ARPT,31.535559999999997,-84.19444,58.83,7009.83,-5
13870,ALMA,GA,BACON COUNTY AIRPORT,31.5358,-82.5067,62.79,6637.32,-5
13871,ANNISTON,AL,ANNISTON METROPOLITAN ARPT,33.5872,-85.8556,182.88,20419.93,-6
13873,ATHENS,GA,ATHENS/BEN EPPS AIRPORT,33.948,-83.3275,244.45,27158.85,-5
13874,ATLANTA,GA,HARTSFIELD-JACKSON ATLANTA INTL AP,33.6301,-84.4418,312.72,32983.44,-5
13876,BIRMINGHAM,AL,BIRMINGHAM INTERNATIONAL AIRPORT,33.56556,-86.745,192.02,21334.26,-6
13877,BRISTOL/JHNSN CTY/KNGSPRT,TN,TRI-CITIES REGIONAL TN/VA AIRPORT,36.4731,-82.4044,464.82,52116.54,-5
13878,BRUNSWICK,GA,MALCOLM MC KINNON AIRPORT,31.1522,-81.3908,7.32,778.87,-5
